ID,text,label
2645,list movies about libraries,0000000000000000000000000000000010000000000000
2649,race car movies,0000000000000000000000000000000010000000000000
2650,show me a list of some movies on religious issues,0000000000000000000000000000000010000000000000
2651,best space movie,0000000000000000000000000000000010000000000000
2653,list some sports movies,0000000000000000000000000000000010000000000000
2655,movies about the president,0000000000000000000000000000000010000000000000
2656,are there any movies that have tips about gardening in them,0000000000000000000000000000000010000000000000
2657,list of movies about unsolved crimes,0000000000000000000000000000000010000000000000
2658,find movies about us government,0000000000000000000000000000000010000000000000
2660,what zombie movies are scheduled for release in twenty thirteen,0000000000000000010000000000000010000000000000
2661,display movies on gardening,0000000000000000000000000000000010000000000000
2662,show all movies with america in title,1000000000000000000000000000000000000000000000
2663,pull up films with flowers in the title,1000000000000000000000000000000000000000000000
2664,show me movies about gardening,0000000000000000000000000000000010000000000000
2665,where can i find the movie amelie in french,0000000000000000001000000000000000000000000000
2666,did tom hanks act in and produce apollo thirteen,0000000000000000000000100000001000000000000000
2668,search for despicable me in italian,0000000000000000001000000000000000000000000000
2669,is et in french,0000000000000000001000000000000000000000000000
2670,looking for et in french,0000000000000000001000000000000000000000000000
2671,show movie evil goes global on oh nine fourteen twelve,0000000000000000010000000000000000000000000000
2672,get finding nemo twenty oh three,0000000000000000010000000000000000000000000000
2673,where can i find the movie garayh in punjabi,0000000000000000001000000000000000000000000000
2674,did albert ruddy produce all of the godfather movies,0000000000000000000000100000000000000000000000
2675,is this movie german,0000000000010000000000000000000000000000000000
2676,is this movie directed by a norwegian,0000000100000100000000000000000000000000000000
2677,is this movie scary,0000000000000001000000000000000000000000000000
2678,are there any recent versions of gone with the wind,0000000000000000010000000000000000000000000000
2679,is this movie in french,0000000000000000001000000000000000000000000000
2680,is this movie in punjaki,0000000000000000001000000000000000000000000000
2682,was this movie filmed in china,0000000000000000000100000000000000000000000000
2683,sergio leone good bad and ugly,0000000000000100000000000000000000000000000000
2684,find goodfellas in german,0000000000000000001000000000000000000000000000
2685,is a hard day's night a documentary,0000000000000001000000000000000000000000000000
2686,was the movie heroine released in september of twenty twelve,0000000000000000010000000000000000000000000000
2687,can i have hotel transylvania three d,1000000000000000000000000000000000000000000000
2688,house to akrend street,1000000000000000000000000000000000000000000000
2689,show me the movie lionsgate,1000000000000000000000000000000000000000000000
2690,download mission impossible in spanish,0000000000000000001000000000000000000000000000
2692,please show mission impossible in spanish,0000000000000000001000000000000000000000000000
2694,show mission impossible in spanish please,0000000000000000001000000000000000000000000000
2695,list movie omg on oh nine twenty eight twenty twelve,0000000000000000010000000000000000000000000000
2696,find pirates of the caribean in french,0000000000000000001000000000000000000000000000
2697,is a seperation in french,0000000000000000001000000000000000000000000000
2698,smurfs for the kids,0000000000000000000000001000000000000000000000
2699,is there a sound of music two,1000000000000000000000000000000000000000000000
2700,find me information about the first star wars,0000000000000000010000000000000000000000000000
2701,is the nineteen seventieseven starwars movie rated pg,0000000000000000010000001000000000000000000000
2702,show star wars movie,1000000000000000000000000000000000000000000000
2703,show star wars movie list,1000000000000000000000000000000000000000000000
2704,will's in the hitch,0000000000000000000000000000001000000000000000
2705,search for the hunger games in korean,0000000000000000001000000000000000000000000000
2706,rated pg lion king info,0000000000000000000000001000000000000000000000
2707,is toy story family friendly,0000000000000000000000001000000000000000000000
2708,search for information about american movies,0000000000010000000000000000000000000000000000
2709,show all horror movies that me out in twenty twelve,0000000000000001010000000000000000000000000000
2710,where can i find information about movies released nine fourteen twenty twelve,0000000000000000010000000000000000000000000000
2712,search disney pictures,1000000000000000000000000000000000000000000000
2713,alberts bio,1000000000000000000000000000000000000000000000
2714,alberts family,1000000000000000000000000000000000000000000000
2715,show british actor jason stathon,0000000000000000000000000000000000000000010000
2717,give me a list of irish actors,0000000000000000000000000000000000000000010000
2718,name of company produced forrest gump,0000000000000000000000010000000000000000000000
2719,find the producer of a mom for christmas,0000000000000000000000100000000000000000000000
2722,who produced the movie caddy shack,0000000000000000000000100000000000000000000000
2724,who produced mirror by tarkovsky,0000000000000100000000100000000000000000000000
2725,do you know who produced star wars,0000000000000000000000100000000000000000000000
2727,who produced star wars,0000000000000000000000100000000000000000000000
2728,who produced star wars,0000000000000000000000100000000000000000000000
2729,name of company that produced the great debaters,0000000000000000000000010000000000000000000000
2730,what studio produced lord of the rings,0000000000000000000000010000000000000000000000
2731,think like a man the movie which company produce,0000000000000000000000010000000000000000000000
2734,is house at the end of the street' ok for my six year old,0000000000000000000000001000000000000000000000
2735,what is the rating for marley and me,0000000000000000000000001000000000000000000000
2736,show me the movie rating for resident evil: retribution,0000000000000000000000001000000000000000000000
2737,what ages is wall-e good for,0000000000000000000000001000000000000000000000
2738,how much money did bananas make,0000000000000000100000000000000000000000000000
2739,how much revenue did bananas make,0000000000000000100000000000000000000000000000
2740,what was the total gross for the movie bananas,0000000000000000100000000000000000000000000000
2741,what was the revenue from beaches,0000000000000000100000000000000000000000000000
2742,find the revenue of big,0000000000000000100000000000000000000000000000
2743,find the revenue of black beauty,0000000000000000100000000000000000000000000000
2746,how much revenue did bourne identity make,0000000000000000100000000000000000000000000000
2747,revenue for breaking dawn,0000000000000000100000000000000000000000000000
2748,how much did dark night make at the box office,0000000000000000100000000000000000000000000000
2750,end of watch gross,0000000000000000100000000000000000000000000000
2752,how much money did end of watch make in theaters,0000000000000000100000000000000000000000000000
2754,how much revenue did finding nemo 3d make,0000000000000000100000000000000000000000000000
2755,look for revenue from freedom writers,0000000000000000100000000000000000000000000000
2757,total revenue for ghostbusters,0000000000000000100000000000000000000000000000
2758,can you tell me the amount of money this movie made,0000000000000000100000000000000000000000000000
2759,how much did this movie earn,0000000000000000100000000000000000000000000000
2760,how much did this movie make,0000000000000000100000000000000000000000000000
2761,how much did this movie make,0000000000000000100000000000000000000000000000
2764,what was revenue made from the movie great debaters,0000000000000000100000000000000000000000000000
2765,how much did harry potter and the sorcerer's stone make,0000000000000000100000000000000000000000000000
2766,how much did hitch gross,0000000000000000100000000000000000000000000000
2768,what was the box office gross in hitch,0000000000000000100000000000000000000000000000
2769,hotel translyvania box office numbers,0000000000000000100000000000000000000000000000
2770,how much did hotel transylvania gross,0000000000000000100000000000000000000000000000
2771,how much did hotel transylvania make in the box office,0000000000000000100000000000000000000000000000
2773,how much did house at the end of the street make,0000000000000000100000000000000000000000000000
2774,how much did house on the end of the street gross,0000000000000000100000000000000000000000000000
2776,how much money did iron man gross,0000000000000000100000000000000000000000000000
2777,how much money did iron man make,0000000000000000100000000000000000000000000000
2779,find revenue generated by kahani,0000000000000000100000000000000000000000000000
2780,want to find the revenue of kahani,0000000000000000100000000000000000000000000000
2781,what was the revenue of kahani,0000000000000000100000000000000000000000000000
2784,how many dollars did looper gross,0000000000000000100000000000000000000000000000
2785,how much did looper gross,0000000000000000100000000000000000000000000000
2786,how much did looper make in the box office,0000000000000000100000000000000000000000000000
2788,how much revenue has looper made,0000000000000000100000000000000000000000000000
2789,looper revenue,0000000000000000100000000000000000000000000000
2790,what were the box office sales for looper,0000000000000000100000000000000000000000000000
2791,how much did looper gross,0000000000000000100000000000000000000000000000
2792,what was men in black 3's revenue,0000000000000000100000000000000000000000000000
2794,what is the box office of mirror,0000000000000000100000000000000000000000000000
2795,what is the revenue of mirror,0000000000000000100000000000000000000000000000
2796,revenue for ms. congeniality,0000000000000000100000000000000000000000000000
2797,can you please tell me about the revenue for the movie mr and mrs smith,0000000000000000100000000000000000000000000000
2798,find revenue from my boys,0000000000000000100000000000000000000000000000
2799,what was the revenue for pulp fiction,0000000000000000100000000000000000000000000000
2800,show me the revenue created by romeo must die,0000000000000000100000000000000000000000000000
2801,find how much money shark tales made,0000000000000000100000000000000000000000000000
2802,how much did shrek make,0000000000000000100000000000000000000000000000
2803,how much money did shrek bring in,0000000000000000100000000000000000000000000000
2804,what was shrek's revenue,0000000000000000100000000000000000000000000000
2805,what were the earnings from signs,0000000000000000100000000000000000000000000000
2806,snow white and the huntsman revenue,0000000000000000100000000000000000000000000000
2807,how much money did star wars earn at the box office,0000000000000000100000000000000000000000000000
2808,how much revenue did star wars make,0000000000000000100000000000000000000000000000
2809,look for revenue from step up,0000000000000000100000000000000000000000000000
2810,please look up revenue from step up,0000000000000000100000000000000000000000000000
2814,how much revenue did the amazing spiderman make,0000000000000000100000000000000000000000000000
2815,can you tell me the revenue for cabin in the woods,0000000000000000100000000000000000000000000000
2817,i am interested in what cabin in the woods made in revenue,0000000000000000100000000000000000000000000000
2819,the cabin in the woods revenue,0000000000000000100000000000000000000000000000
2820,show me the revenue created by the expendables 2,0000000000000000100000000000000000000000000000
2821,show me the revenue created by the expendables,0000000000000000100000000000000000000000000000
2822,find revenue generated by the help,0000000000000000100000000000000000000000000000
2823,how much was generated from the movie the help,0000000000000000100000000000000000000000000000
2824,how much did lord of the rings make,0000000000000000100000000000000000000000000000
2828,what was the gross revenue for the princess bride,0000000000000000100000000000000000000000000000
2829,revenue for the way we were,0000000000000000100000000000000000000000000000
2831,how much did trouble with the curve make,0000000000000000100000000000000000000000000000
2832,how much did trouble with the curve make in the box office,0000000000000000100000000000000000000000000000
2833,trouble with the curve profit,0000000000000000100000000000000000000000000000
2834,what is finding nemo about,0000000000000000000000000000000010000000000000
2835,what is the movie the campaign about,0000000000000000000000000000000010000000000000
2836,what is the movie the campaign about,0000000000000000000000000000000010000000000000
2837,show all italian movies made in twenty twelve,0000000000010000011000000000000000000000000000
2838,show all russian movies made in the last five years,0000000000010000011000000000000000000000000000
2840,look for english movies based in the uk,0000000000010000001100000000000000000000000000
2841,i'd like to see a movie that was filmed in africa,0000000000010000000100000000000000000000000000
2842,who produces for fox movies,0000000000000000000000110000000000000000000000
2843,which producers work for fox,0000000000000000000000110000000000000000000000
2844,find movie based on criteria,0000000000000000000000000000000000001000000000
2845,how often does he put movies out,0000000000000000000000000000000000001000000000
2846,is finding nemo available on netflix,0000000000000000000000000000000000001000000000
2847,is this movie for rent,0000000000000000000000000000000000001000000000
2848,search by actor,0000000000000000000000000000000000001000000000
2849,search by actor,0000000000000000000000000000000000001000000000
2853,search by producer,0000000000000000000000000000000000001000000000
2855,search by stars,0000000000000000000000000000000000001000000000
2856,search by type,0000000000000000000000000000000000001000000000
2857,searching for cheap movies,0000000000000000000000000000000000001000000000
2859,show me the movie itself,0000000000000000000000000000000000001000000000
2861,where can i rent this movie,0000000000000000000000000000000000001000000000
2862,find ratings,0000000000000000000000000000000000001000000000
2863,are any of these directors dead,0000000000000000000000000000000000001000000000
2864,are these directors still alive,0000000000000000000000000000000000001000000000
2865,list comedians in the movies,0000000000000000000000000000000000001000000000
2866,brazil info on movies,0000000000000000000000000000000000001000000000
2867,can i buy this movie,0000000000000000000000000000000000001000000000
2868,feature films,0000000000000000000000000000000000001000000000
2869,find biographies,0000000000000000000000000000000000001000000000
2870,find expensive movies online,0000000000000000000000000000000000001000000000
2871,find specific movie,0000000000000000000000000000000000001000000000
2872,most translated foreign film,0000000000000000000000000000000000001000000000
2873,movie type,0000000000000000000000000000000000001000000000
2874,movies coming to theatres soon,0000000000000000000000000000000000001000000000
2875,find most popular actors,0000000000000000000000000000000000001000000000
2876,look for the actor that sings let me love you,0000000000000000000000000000000000001000000000
2877,bings stuff steven spielberg,0000000000000000000000000000000000001000000000
2878,how directed alfred hitchcock shows,0000000000000000000000000000000000001000000000
2879,are there sub-titles,0000000000000000000000000000000000001000000000
2880,where is movies dialect from,0000000000000000000000000000000000001000000000
2881,please look up and alfred movies,0000000000000000000000000000000000001000000000
2882,is kristen stewart really dating robert pattinson,0000000000000000000000000000000000001000000000
2883,is tom cruise getting a divorce,0000000000000000000000000000000000001000000000
2884,is tom cruise married,0000000000000000000000000000000000001000000000
2885,list women married to directors in the movies,0000000000000000000000000000000000001000000000
2886,robert wise children,0000000000000000000000000000000000001000000000
2887,where did spielberg go to school,0000000000000000000000000000000000001000000000
2888,where does tom cruise live,0000000000000000000000000000000000001000000000
2889,middle aged white actors,0000000000000000000000000000000000001000000000
2890,what are the logos for popular production companies,0000000000000000000000000000000000001000000000
2891,i want to find more movies like life is beautiful,0000000000000000000000000000000000001000000000
2892,i want to watch movies like finding nemo,0000000000000000000000000000000000001000000000
2894,movies like in july,0000000000000000000000000000000000001000000000
2895,movies like life is beautiful,0000000000000000000000000000000000001000000000
2896,search for dramas like downton abbey,0000000000000000000000000000000000001000000000
2899,what are some movies like the campaign,0000000000000000000000000000000000001000000000
2900,what are sone other movies house at the end of the street,0000000000000000000000000000000000001000000000
2901,what movies are like house at the end of the street,0000000000000000000000000000000000001000000000
2902,what movies are related to dirty dancing,0000000000000000000000000000000000001000000000
2903,what movies are related to in july,0000000000000000000000000000000000001000000000
2904,what other movies are about the holocaust similar to life is beautiful,0000000000000000000000000000000000001000000000
2905,what did steven spielberg do before he was a director,0000000000000000000000000000000000001000000000
2906,what made darla anderson become a producer,0000000000000000000000000000000000001000000000
2907,what was robert wise favorite part of directing the sound of music,0000000000000000000000000000000000001000000000
2908,did looper come in second at twenty one mil,0000000000000000000000000000000000001000000000
2909,actors considered for new movie,0000000000000000000000000000000000001000000000
2910,find the actor with 4 r and b albums,0000000000000000000000000000000000001000000000
2911,find the actor with the album entitled go,0000000000000000000000000000000000001000000000
2912,i would like to look up the actor with the album entitled dna,0000000000000000000000000000000000001000000000
2914,after watching this movie will i have nightmares about it,0000000000000000000000000000000000001000000000
2915,show me the behind scenes look of how the movie was made,0000000000000000000000000000000000001000000000
2917,what movie came in second this weekend,0000000000000000000000000000000000001000000000
2918,ed harris quotes from apollo thirteen,0000000000000000000000000000000000001000000000
2919,how did robert wise get hired to direct the sound of music,0000000000000000000000000000000000001000000000
2920,show me magazine reviews,0000000000000000000000000000000000000100000000
2921,language,0000000000000000000000000000000000000100000000
2922,what do the actors speak,0000000000000000000000000000000000000100000000
2923,auqua fish,0000000000000000000000000000000000000100000000
2925,camping,0000000000000000000000000000000000000100000000
2926,classic cars,0000000000000000000000000000000000000100000000
2927,he gets a job in a big city,0000000000000000000000000000000000000100000000
2928,he works in a toy company,0000000000000000000000000000000000000100000000
2929,healing plants,0000000000000000000000000000000000000100000000
2931,house at the street,0000000000000000000000000000000000000100000000
2932,house on mend street,0000000000000000000000000000000000000100000000
2933,house on over street,0000000000000000000000000000000000000100000000
2935,i wonder if time travel is possible,0000000000000000000000000000000000000100000000
2936,info zombies,0000000000000000000000000000000000000100000000
2938,netflix,0000000000000000000000000000000000000100000000
2939,scary,0000000000000000000000000000000000000100000000
2940,select shown information,0000000000000000000000000000000000000100000000
2941,unique cars,0000000000000000000000000000000000000100000000
2942,water beast,0000000000000000000000000000000000000100000000
2943,zombies,0000000000000000000000000000000000000100000000
2944,zombies info,0000000000000000000000000000000000000100000000
2946,rating,0000000000000000000000000000000000001000000000
2947,why is rated g,0000000000000000000000000000000000001000000000
2948,how old is miley cirus,0000000000000000000000000000000000000100000000
2949,show me pictures of beautiful people,0000000000000000000000000000000000000100000000
2951,arabic life of a movie,0000000000000000000000000000000000000100000000
2952,bald male actors,0000000000000000000000000000000000001000000000
2953,brazil rates of pay,0000000000000000000000000000000000000100000000
2954,can i have a map of britain please,0000000000000000000000000000000000000100000000
2955,can i see a list of movie genres,0000000000000000000000000000000000001000000000
2960,did hotel transylvania break any records,0000000000000000000000000000000000001000000000
2961,did you enjoy voice acting for the movie kung fo panda,0000000000000000000000000000000000001000000000
2962,did you have arguments with anyother set members,0000000000000000000000000000000000000100000000
2963,did you have conflits with anyone,0000000000000000000000000000000000000100000000
2966,did you help with anything other than the script,0000000000000000000000000000000000000100000000
2968,display all the flags of the world,0000000000000000000000000000000000000100000000
2970,do you have dress in stock,0000000000000000000000000000000000000100000000
2971,england will you make movie about the life of prince william and harry's life,0000000000000000000000000000000000001000000000
2972,find map of canada,0000000000000000000000000000000000000100000000
2974,flags,0000000000000000000000000000000000000100000000
2976,give me more information about the text highlighted in orange,0000000000000000000000000000000000000100000000
2977,goto greyscale,0000000000000000000000000000000000000100000000
2978,how ad would you be,0000000000000000000000000000000000000100000000
2979,how can a movie be nr,0000000000000000000000000000000000001000000000
2980,how do movies receive r ratings,0000000000000000000000000000000000001000000000
2981,how do people live in japan,0000000000000000000000000000000000000100000000
2982,how do they determine the rating levels for movies,0000000000000000000000000000000000001000000000
2983,how many people live in japan,0000000000000000000000000000000000000100000000
2984,how old do you have to be to see an r rated movie,0000000000000000000000000000000000001000000000
2985,how old do you need to be to watch r movies,0000000000000000000000000000000000001000000000
2986,how popular do you think the movie will be,0000000000000000000000000000000000001000000000
2987,i love alfred hitchcock,0000000000000000000000000000000000000100000000
2988,i need information about parental guidance ratings,0000000000000000000000000000000000001000000000
2989,i want to see all the flags of the world,0000000000000000000000000000000000000100000000
2990,i would like to get details about the information in orange,0000000000000000000000000000000000000100000000
2992,if the movie was canceled how mad do you think the public would be,0000000000000000000000000000000000001000000000
2993,if you could descrbe your movie in one word what would it be,0000000000000000000000000000000000001000000000
2994,if you werent the director,0000000000000000000000000000000000001000000000
2995,i'm looking for a map of britain,0000000000000000000000000000000000000100000000
2996,images of foreign countries,0000000000000000000000000000000000000100000000
2998,is punjabi a language,0000000000000000000000000000000000000100000000
2999,is tom cruise going to do another mission imposiible,0000000000000000000000000000000000001000000000
3000,is wb owned by another company as of right now and they just keep their tag name,0000000000000000000000000000000000001000000000
3001,jenn ann house,0000000000000000000000000000000000000100000000
3004,mister lester did you get to meet the beatles,0000000000000000000000000000000000000100000000
3005,movie made,0000000000000000000000000000000000001000000000
3006,movie parental guidance rating scale,0000000000000000000000000000000000001000000000
3007,never would watch this movie with a rating of dredd change rating,0000000000000000000000000000000000001000000000
3008,only show me movie ratings that my sixteen year old daughter can also view with me,0000000000000000000000000000000000001000000000
3009,paramount- do you pay all the expenses for the stand byes,0000000000000000000000000000000000000100000000
3010,parental guidance scale,0000000000000000000000000000000000001000000000
3011,pg information,0000000000000000000000000000000000001000000000
3013,r info,0000000000000000000000000000000000001000000000
3014,r rating means sex or nudity,0000000000000000000000000000000000001000000000
3015,r rating means violence,0000000000000000000000000000000000001000000000
3016,rating scale to rate guidance,0000000000000000000000000000000000001000000000
3017,sb directort cuts,0000000000000000000000000000000000000100000000
3018,sb love life,0000000000000000000000000000000000000100000000
3019,search for parental guidance information,0000000000000000000000000000000000001000000000
3020,should i let my kid see a pg thirteen movie alone,0000000000000000000000000000000000001000000000
3021,show information in arabic,0000000000000000000000000000000000000100000000
3022,show information in english,0000000000000000000000000000000000000100000000
3023,show information in turkish,0000000000000000000000000000000000000100000000
3024,show me all the information highlighted in orange,0000000000000000000000000000000000000100000000
3025,show me flags of the world,0000000000000000000000000000000000000100000000
3027,show me more details about the information highlighted in orange,0000000000000000000000000000000000000100000000
3028,show me movie production logos,0000000000000000000000000000000000001000000000
3029,show me successfull people,0000000000000000000000000000000000000100000000
3030,show me the credits in orange,0000000000000000000000000000000000000100000000
3031,show me the movie history,0000000000000000000000000000000000001000000000
3033,show me the rated r movie label,0000000000000000000000000000000000001000000000
3034,show me videos in orange,0000000000000000000000000000000000000100000000
3035,show me viewer ratings in orange,0000000000000000000000000000000000000100000000
3037,twenty one point two mill,0000000000000000000000000000000000000100000000
3038,twenty one point two was amazing,0000000000000000000000000000000000000100000000
3040,was twenty one point two million grossed in the first day or week,0000000000000000000000000000000000000100000000
3041,what,0000000000000000000000000000000000000100000000
3043,what age group is g rated movies for,0000000000000000000000000000000000001000000000
3045,what are some flags of the world,0000000000000000000000000000000000000100000000
3046,what are the company logos you see at the beginning of a movie,0000000000000000000000000000000000001000000000
3047,what are the names of some famous producers in hollywood,0000000000000000000000000000000000001000000000
3048,what are the recommended ages for a pg thirteen movie,0000000000000000000000000000000000001000000000
3049,what can an r rated movie show,0000000000000000000000000000000000001000000000
3050,what does a g rating mean,0000000000000000000000000000000000001000000000
3054,what does nr stand for,0000000000000000000000000000000000001000000000
3055,what does rated g mean,0000000000000000000000000000000000001000000000
3056,what does rated r mean,0000000000000000000000000000000000001000000000
3057,what does the flag of greece look like,0000000000000000000000000000000000000100000000
3059,what does the flag of norway look like,0000000000000000000000000000000000000100000000
3060,what does the flag of vietnam look like,0000000000000000000000000000000000000100000000
3063,what is the difference between an r rating and pg thirteen,0000000000000000000000000000000000001000000000
3064,what is the difference between rated nr and r,0000000000000000000000000000000000001000000000
3065,what is the g rating,0000000000000000000000000000000000001000000000
3066,what is the main export of japan,0000000000000000000000000000000000000100000000
3067,what is the rating system called for movies,0000000000000000000000000000000000001000000000
3068,what makes a movie get an r rating,0000000000000000000000000000000000001000000000
3069,what types of movies are there,0000000000000000000000000000000000001000000000
3070,where can i go to find additional rating information,0000000000000000000000000000000000001000000000
3071,who was your favorite beatle,0000000000000000000000000000000000000100000000
3072,who was your favorite set member,0000000000000000000000000000000000001000000000
3074,why is the three d version and the standard version released on the same day,0000000000000000000000000000000000000100000000
3075,why is this movie rated pg,0000000000000000000000000000000000001000000000
3076,why is this movie rated r,0000000000000000000000000000000000001000000000
3077,would you try to make a sequal,0000000000000000000000000000000000000100000000
3078,show me ireland's flag,0000000000000000000000000000000000000100000000
3079,searching for maps,0000000000000000000000000000000000000100000000
3080,where is japan,0000000000000000000000000000000000000100000000
3082,find all criteria,0000000000000000000000000000000000000100000000
3084,find highlighted info,0000000000000000000000000000000000000100000000
3085,funnie,0000000000000000000000000000000000000100000000
3086,genuine,0000000000000000000000000000000000000100000000
3087,grayscale,0000000000000000000000000000000000000100000000
3088,great,0000000000000000000000000000000000000100000000
3089,list page,0000000000000000000000000000000000000100000000
3090,noisy,0000000000000000000000000000000000000100000000
3092,search popularity,0000000000000000000000000000000000000100000000
3093,search selected info,0000000000000000000000000000000000000100000000
3094,september twenty eight,0000000000000000000000000000000000000100000000
3096,july,0000000000000000000000000000000000000100000000
3097,pg thirteen information,0000000000000000000000000000000000001000000000
3098,adventeurous,0000000000000000000000000000000000000100000000
3099,find selected info,0000000000000000000000000000000000000100000000
3100,has he written anything new,0000000000000000000000000000000000000100000000
3101,love,0000000000000000000000000000000000000100000000
3102,wilford,0000000000000000000000000000000000000100000000
3103,william,0000000000000000000000000000000000000100000000
3104,pull up photos of sexy women,0000000000000000000000000000000000000100000000
3105,show me pictures of beautiful men,0000000000000000000000000000000000000100000000
3106,show me pictures of beautiful women,0000000000000000000000000000000000000100000000
3107,show me pictures of famous blondes,0000000000000000000000000000000000000100000000
3109,on julie,0000000000000000000000000000000000000100000000
3110,on july,0000000000000000000000000000000000000100000000
3117,what was the country where nobody knows takes place,0000000000000000000000000000000000000100000000
3118,show me bio of person,0000000000000000000000000000000000000100000000
3119,show me famous people,0000000000000000000000000000000000000100000000
3120,was the poularity good or bad,0000000000000000000000000000000000000100000000
3121,take me to freebase to find out more about this movie,0000000000000000000000000000000000001000000000
3122,tyler p new projects,0000000000000000000000000000000000000100000000
3123,what movies have they done,0000000000000000000000000000000000001000000000
3124,how many shaft movies are there,1000000000000000000000000000000000000000000000
3126,how many movies has he directed,0000000000000100000000000000000000000000000000
3127,did the dad in daddy daycare also play in dr doolittle,0000000000000000000000000000001100000000000000
3128,who played the principal in ferris bueller's day off,0000000000000000000000000000001100000000000000
3129,show me the little girl from full house,0000000000000000000000000000001100000000000000
3131,who was richie's mother in happy days,0000000000000000000000000000001100000000000000
3132,who was barty crouch's son in harry potter,0000000000000000000000000000001100000000000000
3133,who was the sheriff that had to kill the bad guy in high noon,0000000000000000000000000000001100000000000000
3134,who is the actress who played lucy's best friend on i love lucy,0000000000000000000000000000001100000000000000
3135,what actress played mother in mirror by tarkovsky,0000000000000100000000000000001100000000000000
3136,who played the little girl in my girl,0000000000000000000000000000001100000000000000
3137,who played opposite sidney poitier in shoot to kill,0000000000000000000000000000001100000000000000
3139,who played the doctor in the doctor,0000000000000000000000000000001100000000000000
3140,who is in picture five,0000000000000000000000000000001000000000000000
3141,who is in picture one,0000000000000000000000000000001000000000000000
3143,who are the actors,0000000000000000000000000000001000000000000000
3144,find cast members,0000000000000000000000000000001000000000000000
3145,the name of the actress who played the boy's mother in the russian movie mirror,0000000000010000000000000000001100000000000000
3146,what is the name of the red ranger guy in power rangers,0000000000000000000000000000001100000000000000
3147,give me the name of the mom on seinfeld,0000000000000000000000000000001100000000000000
3148,i need to know the name of the mom on seinfeld,0000000000000000000000000000001100000000000000
3149,what is the name of the actor who played the dad in the parent trap,0000000000000000000000000000001100000000000000
3150,get me the name of the actor what was the dad in to kill a mockingbird,0000000000000000000000000000001100000000000000
3151,what awards did this film receive,0000000001000000000000000000000000000000000000
3153,did this movie win any awards,0000000001000000000000000000000000000000000000
3155,show richard lester's awards,0001100000000000000000000000000000000010000000
3156,what awards has spielberg won,0001100000000000000000000000000000000010000000
3157,usa release date for the film little women,0000000000000000000000000100000000000000000110
3158,when will the sequel to the hunger games be released,0000000000000000010000000000000000000000000000
3159,release date,0000000000000000010000000000000000000000000000
3160,can you give me the release date,0000000000000000010000000000000000000000000000
3161,show me some of the greatest film directors of our time,0000000000000100010000000000010000000000000000
3162,show me directors of famous films,0000000000000100000000000000010000000000000000
3163,show me famous directors,0000000000000100000000000000010000000000000000
3164,show me famous movie directors,0000000000000100000000000000010000000000000000
3165,show me the top hollywood film directors of all time,0000000000000100000000000000010000000000000000
3166,who are these directors,1000000000000000000000000000000000000000000000
3168,name me the director,0000000000000100000000000000000000000000000000
3169,what genre,0000000000000001000000000000000000000000000000
3170,what video clips have will ferrell,0000000000000000000010000000001000000000000000
3172,display the video of finding nemo twenty oh three,0000000000000000010010000000000000000000000000
3173,get the video of finding nemo twenty oh three,0000000000000000010010000000000000000000000000
3174,watch finding nemo,0000000000000000000010000000000000000000000000
3176,omg video,0000000000000000000010000000000000000000000000
3177,show me videos of spielberg movies,0000000000000100000010000000000000000000000000
3178,what are the top five british dramas,0000000000010001000000000000010000000000000000
3179,what is the worst french film to date,0000000000010000000000000000010000000000000000
3180,what is the best french movie of all time,0000000000010000000000000000010000000000000000
3181,what are the top ten french movies of all time,0000000000010000000000000000010000000000000000
3182,what top movies are from the uk,0000000000010000000000000000010000000000000000
3183,alfred hitchcock's best films,0000000000000100000000000000010000000000000000
3184,what is alfred hitchcock's most famous movie,0000000000000100000000000000010000000000000000
3185,show me martin scorcese's best movies,0000000000000100000000000000010000000000000000
3187,what is the most popular steven spielberg movie,0000000000000100000000000000010000000000000000
3188,what are the top rated movies this year,0000000000000000010000000000010000000000000000
3193,give a list of best rated movies,0000000000000000000000000000010000000000000000
3195,show me movie trailers,0000000000000000000000000000000000100000000000
3196,preview paramount pictures clips,0000000000000000000000010000000000100000000000
3197,show me the movie highlights,0000000000000000000000000000000000100000000000
3198,display movies made in country,0000000000010000000000000000000000000000000000
3199,locate movies made in country,0000000000010000000000000000000000000000000000
3200,what has person directed,0000000000000100000000000000000000000000000000
3201,what did lee unkridge direct,0000000000000100000000000000000000000000000000
3202,cartoon with fish,0000000000001001000000000000000000000000000000
3203,jennifer ann new releases,0000000000000000010000000000001000000000000000
3204,what are some good american movies,0000000000010000000000000000010000000000000000
3205,what is the top rated french comedy,0000000000010001000000000000010000000000000000
3206,show me this years top rated italian movies,0000000000010000010000000000010000000000000000
3207,what films has japan made this year,0000000000010000010000000000000000000000000000
3208,spanish academy award winning movie,0000100001010000000000000000000000000000000000
3211,find movies made in country,0000000000010000000000000000000000000000000000
3212,tell me movies made in country,0000000000010000000000000000000000000000000000
3215,what movie is lee unkrich known for,0000000000000100000000000000010000000000000000
3216,i need to know about some famous movies directed by martin scorsese,0000000000000100000000000000010000000000000000
3217,i would like to know about some famous movies by director martin scorsese,0000000000000100000000000000010000000000000000
3221,what upcoming movies are they producing,0000000000000000010000010000000000000000000000
3222,give me a list of some famous movies in hindi language,0000000000000000001000000000010000000000000000
